source,category,title,target_raw,content,tags
강의계획서,해기사 법정교육 상세 커리큘럼,8. 탱커기초교육,성인(교육생),"8. 탱커기초교육

8.1 유조선 및 케미컬 탱커기초교육
8.2 액화가스탱커기초교육",
강의계획서,해기사 법정교육 상세 커리큘럼,8. 탱커기초교육,성인(교육생),"8. 탱커기초교육  
8.  탱커기초교육

(가) 교육목표 
    탱커의 선장, 해기사 및 부원을 대상으로 화물의 특성, 독성, 위험, 위험통제, 안전장구외 사람의 보호, 오염방지에 관하여 교육 및 숙지훈련을 실시함으로써 탱커의 안정하고 경제적인 운항을 도모함과 아울러 국제법 및 국내법에서의 승선자격요건을 충족시키는데 있다.

(나) 교수요목 

<표>


<표>


(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,9. 여객선교육,성인(교육생),"9. 여객선교육

            9.1 여객선교육(기초)
            9.2 여객선교육(기초-재)        
            9.3 여객선교육(상급-신규)
            9.4 여객선교육(상급-재)
            9.5 여객선교육(직무교육)",
강의계획서,해기사 법정교육 상세 커리큘럼,9. 여객선교육,성인(교육생),"9. 여객선교육  
9.  여객선교육
(가) 교육목표 
    일반적으로 여객선은 화물과 여객을 함께 운송하는 선박이다. 화물이 운송중에 이동할 경우 선박의 안전성은 일거에 상실할 위험성이 있다. 따라서 이들 선박에 승무하는 책임사관이 여객선의 특성을 이해하고 위급시에 여객들을 효과적으로 통제할 수 있도록 하는 지식과 능력을 배양토록 한다.

(나) 교수요목

<표>


<표>


<표>














(다) 강의계획서

<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>



<표>

(다) 강의계획서

<표>




<표>





<표>


<표>



<표>







<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,10. 고속선 교육,성인(교육생),"10. 고속선 교육

10.1 고속선 교육(기초)
10.2 고속선 교육(상급신규-항해)
10.3 고속선 교육(상급신규-기관)
10.4 고속선 교육(상급(재)-항해)
10.5 고속선 교육(상급(재)-기관)",
강의계획서,해기사 법정교육 상세 커리큘럼,10. 고속선 교육,성인(교육생),"10. 고속선 교육  
10.  고속선 교육
(가) 교육목표 
    고속선에 승무하는 선원이 고속선의 설계 및 구조, 설치하여야 할 장비, 운항조건, 복원성 등에 대한 지식을 갖추고, 여객선의 특성과 군중관리를 이해함으로써 위급시에 여객과 화물을 효과적으로 통제할 수 있도록 하는 능력을 배양토록 한다.

(나) 교수요목

<표>



(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,11. 선박보안교육,성인(교육생),"11. 선박보안교육

           11.1 선박보안교육(기초)
           11.2 선박보안교육(중급)
           11.3 선박보안교육(상급)",
강의계획서,해기사 법정교육 상세 커리큘럼,11. 선박보안교육,성인(교육생),"11. 선박보안교육

(가) 교육목표
    2004년 7월 1일부로 발효된 ISPS Code(국제선박 및 항만시설 보안 규약) 및 2003년 10월 25일부로 공포된 선박 및 항만시설보안에 관한 규정에 따라 해당되는 각 선박은 선박보안책임자를 임명하도록 되어 있는 바 선박보안책임자가 되고자 하는 해기사로 하여금 선박의 보안평가와 이를 토대로 하여 작성되고 승인될 예정인 선박보안계획서에 대해 올바로 이해하도록 도와줌으로써 장차 선상에서의 보안활동이 원활히 이루어지도록 하기 위함

(나) 교수요목 

<표>


<표>




(다) 강의계획서

<표>


<표>



<표>


<표>


<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,12. 전자해도장치교육,성인(교육생),"12. 전자해도장치교육

(가) 교육목표
    STCW 협약에 의하면 ECDIS를 탑재한 선박의 선장과 항해사는 STCW Code의 Table A-Ⅱ/1에 규정된 지식과 능력을 갖추었다는 자격증명이 요구되고 있다. 선장 및 항해사에 대하여 ECDIS 장치를 이용하여 종래 종이해도에서 요구되던 각종 업무를 수행할 수 있는 능력배양과 교육 이수자의 능력에 대한 국제적 자격인증을 시행하는 것과 IMO Model course 1.27에 따른 상세 교육을 충족하는 것이 본 교육의 목표이다. 

(나) 교수요목 

<표>



(다) 강의계획서

<표>



<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,13. 리더십 및 팀워크,성인(교육생),"13. 리더십 및 팀워크

  13.1 리더십 및 팀워크(항해)
  13.2 리더십 및 팀워크(기관)",
강의계획서,해기사 법정교육 상세 커리큘럼,13. 리더십 및 팀워크,성인(교육생),"13. 리더십 및 팀워크

(가) 교육목표
     해양사고의 80% 이상을 차지하는 인적요인과 인적과실과 관련되어 개정된 STCW 2010 마닐라 협약을 반영하여 선상에서 운항급 해기사를 대상으로 Leadership and teamwork에 대한 지식과 기술 및 이해도를 높여 인적 요인으로 발생하는 해양사고를 예방하고 안전한 항해를 성취하기 위함

(나) 교수요목

<표>




(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,14. 리더십 및 관리기술 직무,성인(교육생),"14. 리더십 및 관리기술 직무

  14.1 리더십 및 관리기술직무(항해)
  14.2 리더십 및 관리기술직무(기관)",
강의계획서,해기사 법정교육 상세 커리큘럼,14. 리더십 및 관리기술 직무교육,성인(교육생),"14. 리더십 및 관리기술 직무교육

(가) 교육목표
     국제법 및 국내법에 따라 관리급 선박직원에게 요구되는 리더십 및 관리기술을 함양하고 선박의 안전운항을 확보하고 해양환경을 보호하기 위함. 


(나) 교수요목

<표>




(다) 강의계획서

<표>


<표>


<표>


<표>


<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,15. 고전압교육,성인(교육생),"15. 고전압교육
   15.1 고전압 직무교육
15.2 고전압 운용교육",
강의계획서,해기사 법정교육 상세 커리큘럼,15. 고전압교육,성인(교육생),"15. 고전압교육  
15.1. 고전압 직무교육

(가) 교육목표 
     2010 STCW 마닐라 개정협약에 따라 고전압(1,000V 초과) 발전기 또는 변압기가 설치된 항해선의 설비를 다루는 상급사관(기관장, 1기사)을 대상으로 고전압 작업시 안전수칙 및 장비 구성, 특징 등 운용에 관한 교육을 함으로써 해양사고 예방을 위함
    
(나) 교수요목

<표>















(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>

15.2. 고전압 운용교육

(가) 교육목표 
     2010 STCW 마닐라 개정협약에 따라 고전압(1,000V 초과) 설비가 설치된 선박의 기관사관(운항급)은 고전압 설비에 대한 이론적 지식과 이해, 기본적인 작업 안전수칙을 인지하도록 함
    

(나) 교수요목

<표>





















(다) 강의계획서

<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,16. 극지해역 운항선박 교육,성인(교육생),"16. 극지해역 운항선박 교육

16.1 극지해역 운항선박 기초
16.2 극지해역 운항선박 직무",
강의계획서,해기사 법정교육 상세 커리큘럼,16. 극지해역 운항선박 교육,성인(교육생),"16. 극지해역 운항선박 교육

(가) 교육목표
     Polar code에 적용을 받는 극지해역을 운항하는 선장 및 항해사관에 대하여
STCW 협약에서 요구하는 최소한의 해기능력과 관련된 지식과 기술을 제공하기 위함

(나) 교수요목

<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>



<표>

(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,17. 가스연료추진선박교육,성인(교육생),"17. 가스연료추진선박교육

17.1 가스연료추진선박 기초교육
17.2 가스연료추진선박 직무교육
17.3 가스연료추진선박 모의연료수급훈련교육",
강의계획서,해기사 법정교육 상세 커리큘럼,17. 가스연료추진선박교육,성인(교육생),"17. 가스연료추진선박교육

17.1 가스연료추진선박 기초교육

(가) 교육목표
    가스 또는 저인화점 연료를 사용하는 선박의 안전에 대한 국제기준이 적용되는 선박에 선장, 항해사, 통신장, 기관장, 기관사, 운항장, 운항사, 전자기관사로 승무하려는 사람이 IGF Code, STCW 협약에서 요구하는 기초교육 내용을 충분히 숙지하여 가스연료추진선박에 대한 기본구조, 안전예방 조치, 소화작업, 비상조치 등을 이해하고 안전하게 운항할 수 있는 기본 지식을 배양하도록 함

(나) 교수요목 

<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,17. 가스연료추진선박교육,성인(교육생),"17. 가스연료추진선박교육 
17.2 가스연료추진선박 직무교육

(가) 교육목표
    가스연료 추진선박 국제기준이 적용되는 선박에 선장, 기관장, 기관사, 운항장, 운항사, 전자기관사로 승무하려는 사람이 IGF Code 및 STCW 협약에서 요구하는 가스연료추진선박의 적용 엔진 및 연료시스템 설비의 특성, 연료 수급 작업 및 시스템 위험요소 관리, 비상조치, 안전조치 절차 등을 이해하고 가스연료추진선박을 안전하게 운항할 수 있는 실무지식을 배양하도록 함 

(나) 교수요목 

<표>







(다)강의계획서

<표>

<표>

<표>

<표>

<표>





<표>




(다) 강의계획서17. 가스연료추진선박교육  


<표>

<표>

<표>

<표>

<표>





<표>


17.3 가스연료추진선박 모의연료수급 훈련교육

(가) 교육목표
    IGF Code 및 STCW협약에서 요구하는 가스연료추진선박의 벙커링 작업의 시뮬레이터 훈련 등을 통하여 가스연료추진선박을 안전하게 운항할 수 있도록 한다.

(나) 교수요목 

<표>




















(다) 강의계획서

<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,18. 해적피해예방교육,성인(교육생),"18. 해적피해예방교육 

(가) 교육목표
    2016년 12월 27일부로 제정된 ‘국제항해선박 등에 대한 해적행위 피해예방에 관한 법률’에 관한 규정에 따라 해당되는 각 선박의 선장 및 선박보안책임자는 해적피해예방 교육을 받도록 되어 있음. 따라서 해양수산부 지정 해적피해 위험해역과 위험예비해역을 통항할 선박의 선박보안책임자 및 선장에게  해적행위 등으로부터의 안전 확보방법 및 피해예방능력 향상을 위한 직무교육을 제공함으로써 실제 선상에서의 해적대응이 원활히 이루어지도록 하기 위함.

(나) 교수요목 

<표>














(다) 강의계획서

<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,19. 해상특수경비원교육,성인(교육생),"19. 해상특수경비원교육  
(가) 교육목표
    소말리아 해적피해의 증가 등으로 IMO는 위험성 평가를 통해 해상특수경비원의 승선을 결정할 경우 기국과 협의 등을 정한 지침을 발표, 2016년 12월 27일 국제항해선박 등에 대한 해적행위 피해예방에 관한 법률(약칭:해적피해예방법)을 제정.위 규정(해적피해예방법 제15조)에 따라 위험해역을 통항하는 선박소유자는 무기를 휴대한 해상특수경비원을 승선하게 할 수 있으며, 정부는 해상특수경비업을 양성화하고 업체 허가 심사를 진행함. 이에따라 해상특수경비원에 법적 의무화된 해적행위 대응력 강화를 위해 신설된 “해상특수경비원교육”을 개설하여 해운업을 지원하고자 함. 

(나) 교수요목 

<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,20. 선박평형수관리교육,성인(교육생),"20. 선박평형수관리교육

(가) 교육목표 
    선박평형수를 탑재하고 국제항에 취항하는 선박에서 선박평형수를 책임 관리하고자 하는 선박직원을 대상으로 IMO 선박평형수관리협약 및 선박평형수관리법에서 선내에 비치하도록 규정하고 있는 선박평형수관리계획서에 따른 선박평형수 관리 실무지식 습득을 목적으로 함. 

(나) 교수요목

<표>





(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>


<표>",
강의계획서,해기사 법정교육 상세 커리큘럼,21. 위험물안전관리자교육,성인(교육생),"21. 위험물안전관리자교육

21.1 위험물안전관리자 산적액체
21.2 위험물안전관리자 선박급유",
강의계획서,해기사 법정교육 상세 커리큘럼,21. 위험물안전관리자 실무교육,성인(교육생),"21. 위험물안전관리자 실무교육

21.1 위험물안전관리자 실무교육(산적액체)

(가) 교육목표
    선박의 입항 및 출항 등에 관한 법률 제35조에 따라 ‘위험물취급안전관리자’로 지정된 사람이 산적액체 위험물의 안전관리 업무를 수행하는 데 필요한 최신 법령 및 실무 지식에 대한 교육으로 안전관리자의 직무능력 향상과 해양안전에 대한 의식변화를 확대시켜 나가기 위함.

(나) 교수요목 

<표>







(다) 강의계획서

<표>


<표>


<표>


<표>


<표>


<표>


<표>

21.2 위험물안전관리자 실무교육(선박급유) 

(가) 교육목표
    선박의 입항 및 출항 등에 관한 법률 제35조에 따라 선박연료공급선의 ‘위험물
    취급안전관리자’로 지정된 사람이 위험물의 안전관리 업무를 수행하는 데 필요한
    최신 법령 및 실무 지식에 대한 교육으로 안전관리자의 직무능력 향상과 해양
    안전에 대한 의식변화를 확대시켜 나가기 위함.


(나) 교수요목 

<표>

















(다) 강의계획서


<표>




<표>



<표>



<표>


















표 분할",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_1,성인(수험생),"이 책자는 우리 연수원에서 실시하는 2026년도 해양종사자교육 및 국가자격시험 등에 대한 내용을 담고 있습니다. 교육은 국제협약 및 국내법에 따른 법정교육과 고객사 등의 요청에 따라 직무 특성에 맞춘 전문 수탁교육에 대한 내용을 수록하였으며, 시험은 해기사 및 의료관리자 자격 등을 취득하기 위해 필요한 정보를 제공하고 있습니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_2,성인(수험생),"선박직원법 등 관련법령의 제․개정에 맞춰 교육과정 등이 신속하게 개편․시행되고 있으며, 선사 등에서 필요로 하는 현장 맞춤형 인재양성을 위해 이론중심 수업방식에서 교육생이 참여하는 실습형 교육방식으로 개편․시행되고 있습니다.",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_3,성인(수험생),"●다음의 교육 이수자 및 해당자는 해당 직종의 연안선 직무교육을 이수한 것으로 인정함
   ① 원양선 직무교육(상선)
   ② 면허(재)취득교육[1998.04.23.~2016.11.17.]
   ③ 면허전환교육(통신사→항해사)[1998.04.23.~2016.11.17.]
   ④ 필기시험면제교육(3급 이상)[2007.05.29.~2016.11.17.]
   ⑤ 면허교류교육(상선↔어선)[1998.04.23.~2007.05.29.]
   ⑥ 1986.02.13.~1991.02.13. 이전 선․기관장으로 1년 이상 승무경력이 있는 자 [동일 직책으로 승선 시]
   ⑦ 3급 면허취득교육[1998.04.23.~2007.05.29.]
   ⑧ 4급, 5급 면허취득교육[1998.04.23.~2005.09.30.]
   ※ 교육 인정사항은 연수원 및 각 지방해양수산청에 확인
●레이더시뮬레이션 교육은 레이더가 설치된 항해선에 승선시 교육이수
●자동충돌예방(ARPA) 교육은 ARPA가 설치된 항해선인 상선에 승선시 교육 이수
●레이더 시뮬레이션교육 및 자동충돌예방교육은 1998.04.23. 이전 선장, 항해사로서 3년 이상의 경력이 있을 시 교육이 면제되지만, 국내법에 국한된 사항이므로 국제항에 승선 시에는 교육을 받아야 함
●선장, 항해사의 경우 통신면허(항해구역 및 톤수에 따라 요구되는 통신면허가 다름)를 소지해야 함
●예인선의 경우 선장, 항해사로 승선 시에는 예인선 직무교육을 받아야 함
●연안선직무교육의 경우에 지정교육기관에서 해당 학과를 졸업하지 아니한 사람은 3일 육상교육 + 1개월 원격교육을 받아야 함(원격교육이란 선상학습 방식의 교육으로 승선 중 선박에서 교재로 학습하고 기간요건 충족 후 학습결과(수행노트)를 제출, 검증받아 수료하는 것을 말한다.(별도비용 발생))
●위의 교육이수사항은 최소법정교육과정이며, 선주 또는 화주의 요구에 의하여 위 교육 외에 추가로 교육이 필요한 경우도 있음",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_4,성인(수험생),"●｢상급안전국제선(재)교육｣ 이수 시에는 기초안전재교육 및 면제(기초안전교육 이수자에 한함)
●자동충돌예방(ARPA) 교육은 ARPA가 설치된 항해선인 상선에 승선시 교육 이수
●선장, 항해사의 경우 통신면허(항해구역 및 톤수에 따라 요구되는 통신면허가 다름)를 소지해야 함
●BPM, ERM, 여객선직무교육 이수자에 대한 리더십 교육 면제(교육이수 및 경력은 2016.12.31. 이전)
   ① 교육이수 시 해당 직무에 대한 리더십 및 팀워크 교육 면제
   ② 교육이수 및 경력(항해선 또는 내항여객선에서 1항․기사 이상 경력) 보유 시 해당 직무에 대한 리더십 및 관리기술 직무교육 면제
●전자해도장치교육은 전자해도장치(ECDIS)가 설치된 여객선 또는 항해선인 상선에 승선 시 교육 이수
●탱커선, 여객선, 예인선의 경우 해당 선종에 대한 추가교육이 요구됨(ex:탱커기초교육, 여객선기초교육 등)
●1,000볼트 초과 고전압을 발전, 배전 또는 변압하는 설비를 갖춘 항해선에서 기관장, 기관사로 승선시에는 고전압교육이 요구됨
●해적피해예방법 시행규칙 제7조 제1항 및 별표2(2017.12.28.공표)에 따라 국제항해 선박의 선장 등 선박보안책임자는 해적피해예방교육을 이수하여야 함(단, 해양수산부 주관 설명회 등 참석자는 동 교육을 이수한 것으로 인정함)
●원양선직무교육의 경우에 지정교육기관에서 해당 학과를 졸업하지 아니한 사람은 5일 육상교육 + 3개월 원격교육을 받아야 함(원격교육이란 선상학습 방식의 교육으로 승선 중 선박에서 교재로 학습하고 기간요건 충족 후 학습결과(수행노트)를 제출, 검증받아 수료하는 것을 말한다.(별도비용 발생))
●위의 교육이수사항은 최소법정교육과정이며, 선주 또는 화주의 요구에 의하여 위 교육 외에 추가로 교육이 필요한 경우도 있음
●항해선 : 내해, ｢항만법｣ 제2조24호에 따른 항만구역 내의 수역 또는 이에 근접한 수역 등으로서 해양수산부령으로 정하는 수역만을 항해하는 선박 외의 선박을 말한다(선원법 제2조 8항)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_5,성인(수험생),"●다음의 교육 이수자 및 해당자는 해당 직종의 연안선 직무교육을 이수한 것으로 인정함.
   ① 원양선 직무교육
   ② 면허(재)취득교육[1998.04.23.~2016.11.17.]
   ③ 면허전환교육(통신사→항해사)[1998.04.23.~2016.11.17.]
   ④ 필기시험면제교육(3급 이상)[2007.05.29.~2016.11.17.]
   ⑤ 면허교류교육(상선↔어선)[1998.04.23.~2007.05.29.]
   ⑥ 1986.02.13.~1991.02.13. 이전 선․기관장으로 1년 이상 승무경력이 있는 자 [동일 직책으로 승선 시]
   ⑦ 3급 면허취득교육[1998.04.23.~2007.05.29.(해당 직종)]
   ⑧ 4급, 5급 면허취득교육[1998.04.23.~2005.09.30.]
   ※ 교육 인정사항은 연수원 및 각 지방해양수산청에 확인
●레이더시뮬레이션 교육은 레이더가 설치된 항해선에 승선시 교육이수
●자동충돌예방(ARPA) 교육은 ARPA가 설치된 항해선인 상선에 승선시 교육 이수
●레이더 시뮬레이션교육 및 자동충돌예방교육은 1998.04.23. 이전 선장, 항해사로서 3년 이상의 경력이 있을 시 교육이 면제되지만, 국내법에 국한된 사항이므로 국제항에 승선 시에는 교육을 받아야 함
●연안선직무교육은 선종(어선/상선)별로 구분하여 받아야 함∙ 연안선직무교육(상선) 이수 시 어선교육으로 인정 안됨
●위의 교육이수사항은 최소법정교육과정이며, 선주 또는 화주의 요구에 의하여 위 교육 외에 추가로 교육이 필요한 경우도 있음",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_6,성인(수험생),"●원양선직무교육은 선종(어선/상선)별로 구분하여 받아야 함∙ 원양선직무교육(상선) 이수 시 어선교육으로 인정 안됨
●통신장으로 1년 이상 승무한 경력이 있는 경우에는 원양선직무교육(통신) 면제
●위의 교육이수사항은 최소법정교육과정이며, 선주 또는 화주의 요구에 의하여 위 교육 외에 추가로 교육이 필요한 경우도 있음
●항해선 : 내해, ｢항만법｣ 제2조24호에 따른 항만구역 내의 수역 또는 이에 근접한 수역 등으로서 해양수산부령으로 정하는 수역만을 항해하는 선박 외의 선박을 말한다(선원법 제2조 8항)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_7,성인(수험생),"■다음의 교육 이수자 및 해당자는 해당 직종의 연안선 직무교육을 이수한 것으로 인정함.
   ① 원양선 직무교육(상선)
   ② 면허(재)취득교육[1998.04.23.~2016.11.17.]
   ③ 면허전환교육(통신사→항해사)[1998.04.23.~2016.11.17.]
   ④ 필기시험면제교육(3급 이상)[2007.05.29.~2016.11.17.]
   ⑤ 면허교류교육(상선↔어선)[1998.04.23.~2007.05.29.]
   ⑥ 1986.02.13.~1991.02.13. 이전 선․기관장으로 1년 이상 승무경력이 있는 자 [동일 직책으로 승선 시]
   ⑦ 3급 면허취득교육[1998.04.23.~2007.05.29.]
   ⑧ 4급, 5급 면허취득교육[1998.04.23.~2005.09.30.]
   ※ 교육 인정사항은 연수원 및 각 지방해양수산청에 확인
■레이더시뮬레이션 교육은 레이더가 설치된 항해선에 승선시 교육이수
■자동충돌예방(ARPA) 교육은 ARPA가 설치된 항해선인 상선에 승선시 교육 이수
■레이더 시뮬레이션교육 및 자동충돌예방교육은 1998.04.23. 이전 선장, 항해사로서 3년 이상의 경력이 있을 시 교육이 면제되지만, 국내법에 국한된 사항이므로 국제항에 승선 시에는 교육을 받아야 함
■선장, 항해사의 경우 통신면허(항해구역 및 톤수에 따라 요구되는 통신면허가 다름)를 소지해야 함
■탱커직무교육 대상자 : 탱커기초교육 이수
■연안선직무교육의 경우에 지정교육기관에서 해당 학과를 졸업하지 아니한 사람은 3일 육상교육 + 1개월 원격교육을 받아야 함(원격교육이란 선상학습 방식의 교육으로 승선 중 선박에서 교재로 학습하고 기간요건 충족 후 학습결과(수행노트)를 제출, 검증받아 수료하는 것을 말한다.(별도 비용 발생)
■위의 교육이수사항은 최소법정교육과정이며, 선주 또는 화주의 요구에 의하여 위 교육 외에 추가로 교육이 필요한 경우도 있음",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_8,성인(수험생),"■｢상급안전국제선(재)교육｣ 이수 시에는 기초안전재교육 및 면제(기초안전교육 이수자에 한함)
■자동충돌예방(ARPA) 교육은 ARPA가 설치된 항해선인 상선에 승선시 교육 이수
■선장, 항해사의 경우 통신면허(항해구역 및 톤수에 따라 요구되는 통신면허가 다름)를 소지해야 함
■BPM, ERM, 여객선직무교육 이수자에 대한 리더십 교육 면제(교육이수 및 경력은 2016.12.31. 이전)
   ① 교육이수 시 해당 직무에 대한 리더십 및 팀워크 교육 면제
   ② 교육이수 및 경력(항해선 또는 내항여객선에서 1항․기사 이상 경력) 보유 시 해당 직무에 대한 리더십 및 관리기술 직무교육 면제
■전자해도장치교육은 전자해도장치(ECDIS)가 설치된 여객선 또는 항해선인 상선에 승선 시 교육 이수
■탱커선직무교육 대상자 :  탱커기초교육 이수
■1,000볼트 초과 고전압을 발전, 배전 또는 변압하는 설비를 갖춘 항해선에서 기관장, 기관사로 승선시에는 고전압교육이 요구됨
■해적피해예방법 시행규칙 제7조 제1항 및 별표2(2017.12.28.공표)에 따라 국제항해 선박의 선장 등 선박보안책임자는 해적피해예방교육을 이수하여야 함(단, 해양수산부 주관 설명회 등 참석자는 동 교육을 이수한 것으로 인정함)
■원양선직무교육의 경우에 지정교육기관에서 해당 학과를 졸업하지 아니한 사람은 5일 육상교육 + 3개월 원격교육을 받아야 함(원격교육이란 선상학습 방식의 교육으로 승선 중 선박에서 교재로 학습하고 기간요건 충족 후 학습결과(수행노트)를 제출, 검증받아 수료하는 것을 말한다.(별도비용 발생))
■위의 교육이수사항은 최소법정교육과정이며, 선주 또는 화주의 요구에 의하여 위 교육 외에 추가로 교육이 필요한 경우도 있음
■항해선 : 내해, ｢항만법｣ 제2조24호에 따른 항만구역 내의 수역 또는 이에 근접한 수역 등으로서 해양수산부령으로 정하는 수역만을 항해하는 선박 외의 선박을 말한다(선원법 제2조 8항)",
교육안내책자,2026 해기사교육/시험 제도 안내,안내책자_9,성인(수험생),"■다음의 교육 이수자 및 해당자는 해당 직종의 연안선 직무교육을 이수한 것으로 인정함
   ① 원양선 직무교육(상선)
   ② 면허(재)취득교육[1998.04.23.~2016.11.17.]
   ③ 면허전환교육(통신사→항해사)[1998.04.23.~2016.11.17.]
   ④ 필기시험면제교육(3급 이상)[2007.05.29.~2016.11.17.]
   ⑤ 면허교류교육(상선↔어선)[1998.04.23.~2007.05.29.]
   ⑥ 1986.02.13.~1991.02.13. 이전 선․기관장으로 1년 이상 승무경력이 있는 자 [동일 직책으로 승선 시]
   ⑦ 3급 면허취득교육[1998.04.23.~2007.05.29.]
   ⑧ 4급, 5급 면허취득교육[1998.04.23.~2005.09.30.]
   ※ 교육 인정사항은 연수원 및 각 지방해양수산청에 확인
■레이더시뮬레이션 교육은 레이더가 설치된 항해선에 승선시 교육이수
■자동충돌예방(ARPA) 교육은 ARPA가 설치된 항해선인 상선에 승선시 교육 이수
■레이더 시뮬레이션교육 및 자동충돌예방교육은 1998.04.23. 이전 선장, 항해사로서 3년 이상의 경력이 있을 시 교육이 면제되지만, 국내법에 국한된 사항이므로 국제항에 승선 시에는 교육을 받아야 함
■선장, 항해사의 경우 통신면허(항해구역 및 톤수에 따라 요구되는 통신면허가 다름)를 소지해야 함
■｢여객선상급교육｣의 경우 종전 규정에 의한 ‘로로여객선 교육’ 또는 ‘기타여객선교육’을 이수한 자는 이 교육을 이수한 것으로 인정
■2016.12.31.이전 여객선직무교육 이수자는 리더십 및 팀워크교육을 이수한 것으로 봄(단, 2016.12.31.이전 여객선직무교육 이수하고 항해선 또는 내항 여객선에 1항․기사 이상 경력이 있는 경우, 리더십 및 팀워크교육/리더십 및 관리기술 직무교육 인정)
■여객선직무교육은 유도선사업법에 의한 여객선, 리더십교육은 내항 정기․부정기 여객운송사업에 따른 승선자    (리더십 교육 이수 시 여객선직무교육 인정)
■전자해도장치교육은 전자해도장치(ECDIS)가 설치된 여객선 또는 항해선인 상선에 승선 시 교육 이수
■연안선직무교육의 경우에 지정교육기관에서 해당 학과를 졸업하지 아니한 사람은 3일 육상교육 + 1개월 원격교육을 받아야 함(원격교육이란 선상학습 방식의 교육으로 승선 중 선박에서 교재로 학습하고 기간요건 충족 후 학습결과(수행노트)를 제출, 검증받아 수료하는 것을 말한다.(별도 비용 발생)
■위의 교육이수사항은 최소법정교육과정이며, 선주 또는 화주의 요구에 의하여 위 교육 외에 추가로 교육이 필요한 경우도 있음",
